            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2464567.500000000, A.D. 2035-Aug-28 00:00:00.0000,  9.085825813963695E-01, -4.419755478952798E-01,  3.260758955725228E-05,  7.252718286761394E-03,  1.540545902394977E-02, -1.578133990607225E-06,
2464568.500000000, A.D. 2035-Aug-29 00:00:00.0000,  9.157045922838496E-01, -4.265065110418171E-01,  3.094923320602002E-05,  6.990858453472759E-03,  1.553188752633466E-02, -1.735458646289751E-06,
2464569.500000000, A.D. 2035-Aug-30 00:00:00.0000,  9.225634206287862E-01, -4.109132545511402E-01,  2.914462506700411E-05,  6.726366918777521E-03,  1.565387091752706E-02, -1.868974126839461E-06,
2464570.500000000, A.D. 2035-Aug-31 00:00:00.0000,  9.291564825527471E-01, -3.952003048564295E-01,  2.722225318334205E-05,  6.459345988799027E-03,  1.577124788401632E-02, -1.969676541729302E-06,
2464571.500000000, A.D. 2035-Sep-01 00:00:00.0000,  9.354813160256884E-01, -3.793723431517848E-01,  2.521834995236013E-05,  6.189936358977473E-03,  1.588387275279344E-02, -2.031266804142790E-06,
2464572.500000000, A.D. 2035-Sep-02 00:00:00.0000,  9.415356159135339E-01, -3.634341825134580E-01,  2.317371036659357E-05,  5.918309218691758E-03,  1.599162944474165E-02, -2.051012980448140E-06,
2464573.500000000, A.D. 2035-Sep-03 00:00:00.0000,  9.473172578798377E-01, -3.473907333498065E-01,  2.112996734015435E-05,  5.644652339758216E-03,  1.609444021273215E-02, -2.029938108673387E-06,
2464574.500000000, A.D. 2035-Sep-04 00:00:00.0000,  9.528243069820403E-01, -3.312469639345291E-01,  1.912605510098848E-05,  5.369154187719999E-03,  1.619226655566084E-02, -1.972272823692884E-06,
2464575.500000000, A.D. 2035-Sep-05 00:00:00.0000,  9.580550113926425E-01, -3.150078638147281E-01,  1.719549865266470E-05,  5.091990757832156E-03,  1.628510292561704E-02, -1.884409107013521E-06,
2464576.500000000, A.D. 2035-Sep-06 00:00:00.0000,  9.630077856627710E-01, -2.986784158301476E-01,  1.536483824501728E-05,  4.813318088527682E-03,  1.637296645129857E-02, -1.773741750014156E-06,
2464577.500000000, A.D. 2035-Sep-07 00:00:00.0000,  9.676811895377749E-01, -2.822635787883246E-01,  1.365312522255019E-05,  4.533270685124164E-03,  1.645588647361524E-02, -1.647725549243586E-06,
2464578.500000000, A.D. 2035-Sep-08 00:00:00.0000,  9.720739074713269E-01, -2.657682795344178E-01,  1.207218173265040E-05,  4.251964114480231E-03,  1.653389651235704E-02, -1.513300039146548E-06,
2464579.500000000, A.D. 2035-Sep-09 00:00:00.0000,  9.761847318494882E-01, -2.491974113926490E-01,  1.062725248980406E-05,  3.969499462632548E-03,  1.660702958307870E-02, -1.376668488884954E-06,
2464580.500000000, A.D. 2035-Sep-10 00:00:00.0000,  9.800125507942006E-01, -2.325558357235205E-01,  9.317741199522085E-06,  3.685967787087296E-03,  1.667531652571304E-02, -1.243329500984643E-06,
2464581.500000000, A.D. 2035-Sep-11 00:00:00.0000,  9.835563399235782E-01, -2.158483840142064E-01,  8.137839274534512E-06,  3.401453453084149E-03,  1.673878644277311E-02, -1.118241920370073E-06,
2464582.500000000, A.D. 2035-Sep-12 00:00:00.0000,  9.868151566717011E-01, -1.990798588879865E-01,  7.076966144572710E-06,  3.116035876515348E-03,  1.679746826715156E-02, -1.006022098283778E-06,
2464583.500000000, A.D. 2035-Sep-13 00:00:00.0000,  9.897881355093960E-01, -1.822550333474434E-01,  6.120028612629893E-06,  2.829789591938558E-03,  1.685139259395413E-02, -9.110977628824705E-07,
2464584.500000000, A.D. 2035-Sep-14 00:00:00.0000,  9.924744824515249E-01, -1.653786483677199E-01,  5.247572103215205E-06,  2.542782799053597E-03,  1.690059303215345E-02, -8.377622719625837E-07,
2464585.500000000, A.D. 2035-Sep-15 00:00:00.0000,  9.948734674873441E-01, -1.484554096573766E-01,  4.435945360273822E-06,  2.255074739532569E-03,  1.694510641355645E-02, -7.900878179429758E-07,
2464586.500000000, A.D. 2035-Sep-16 00:00:00.0000,  9.969844140407589E-01, -1.314899850225416E-01,  3.657633148379089E-06,  1.966712504146101E-03,  1.698497129700911E-02, -7.716744422074109E-07,
2464587.500000000, A.D. 2035-Sep-17 00:00:00.0000,  9.988066853136592E-01, -1.144870042324868E-01,  2.881920522852744E-06,  1.677728164363414E-03,  1.702022443625267E-02, -7.852426260112018E-07,
2464588.500000000, A.D. 2035-Sep-18 00:00:00.0000,  1.000339668384701E+00, -9.745106341103475E-02,  2.076022398820866E-06,  1.388137345210787E-03,  1.705089532960056E-02, -8.321235336817272E-07,
2464589.500000000, A.D. 2035-Sep-19 00:00:00.0000,  1.001582758059136E+00, -8.038673555088710E-02,  1.206732058004812E-06,  1.097940306428402E-03,  1.707699960662856E-02, -9.117520927884822E-07,
2464590.500000000, A.D. 2035-Sep-20 00:00:00.0000,  1.002535343329973E+00, -6.329858767421451E-02,  2.425185186863617E-07,  8.071261184582050E-04,  1.709853261132976E-02, -1.021299415026306E-06,
